track_id,title,permalink,permalink_url,created_at,last_modified,description,duration,full_duration,embeddable_by,genre,likes_count,commentable,comment_count,downloadable,download_count,user_id,license,sharing,tag_list,public,publisher_metadata-id,publisher_metadata-urn,publisher_metadata-artist,publisher_metadata-album_title,publisher_metadata-contains_music,publisher_metadata-writer_isrc,purchase_title,purchase_url,release_date,uri,artwork_url,display_date,state,track_format,waveform_url,track_authorization,monetization_model,policy
1119631795,Dead Trim - Dan Watson,dead-trim-dan-watson,https://soundcloud.com/hillsong-church-london/dead-trim-dan-watson,2021-09-06T10:08:03Z,2021-09-06T10:08:03Z,A Sunday message from Dan Watson – we hope you are challenged & inspired!,1061381,1061381,all,Religion & Spirituality,2,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""dan watson""",TRUE,1119631795,soundcloud:tracks:1119631795,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1119631795,https://i1.sndcdn.com/artworks-GdnvyE6YqDJPk5Vs-OleDCw-large.jpg,2021-09-06T10:08:03Z,finished,single-track,https://wave.sndcdn.com/M0bVVXOHsXza_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1106887318,Undone & Restored - Rich Louis,undone-restored-rich-louis,https://soundcloud.com/hillsong-church-london/undone-restored-rich-louis,2021-08-16T10:59:13Z,2021-08-16T10:59:13Z,A Sunday message from Pastor Rich Louis – we hope you are challenged & inspired!,1299749,1299749,all,Religion & Spirituality,4,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""rich louis""",TRUE,1106887318,soundcloud:tracks:1106887318,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1106887318,https://i1.sndcdn.com/artworks-Ize7do1r6asr6PHs-G5folw-large.jpg,2021-08-16T10:59:13Z,finished,single-track,https://wave.sndcdn.com/Bu7Xuf0ydkj8_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1102979437,Never Worry. Refuse Worry. Forsake Worry. - Julie Galanti,never-worry-refuse-worry-forsake-worry-julie-galanti,https://soundcloud.com/hillsong-church-london/never-worry-refuse-worry-forsake-worry-julie-galanti,2021-08-09T17:14:22Z,2021-09-07T21:51:05Z,A Sunday message from Pastor Julie Galanti – we hope you are challenged & inspired!,1261740,1261740,all,Religion & Spirituality,4,TRUE,1,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""julie galanti""",TRUE,1102979437,soundcloud:tracks:1102979437,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1102979437,https://i1.sndcdn.com/artworks-BHwDG3qy5ubxDLIo-yyCWAw-large.jpg,2021-08-09T17:14:22Z,finished,single-track,https://wave.sndcdn.com/SYXwWiSt9n3B_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1098732058,The Prodigal Son - Tim Douglass,the-prodigal-son-tim-douglass,https://soundcloud.com/hillsong-church-london/the-prodigal-son-tim-douglass,2021-08-02T15:51:08Z,2021-08-02T15:51:09Z,A Sunday message from Pastor Tim Douglass – we hope you are challenged & inspired!,1164199,1164199,all,Religion & Spirituality,4,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""tim douglass""",TRUE,1098732058,soundcloud:tracks:1098732058,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1098732058,https://i1.sndcdn.com/artworks-Yf8rz6nXZDQ3SpFl-GtFbOw-large.jpg,2021-08-02T15:51:08Z,finished,single-track,https://wave.sndcdn.com/uXsxl76VgSgC_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1094393710,"He's Got You, You Got This - Tim Douglass",hes-got-you-you-got-this-tim-douglass,https://soundcloud.com/hillsong-church-london/hes-got-you-you-got-this-tim-douglass,2021-07-26T14:51:24Z,2021-07-26T14:51:24Z,A Sunday message from Pastor Tim Douglass – we hope you are challenged & inspired!,1889672,1889672,all,Religion & Spirituality,1,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""tim douglass""",TRUE,1094393710,soundcloud:tracks:1094393710,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1094393710,https://i1.sndcdn.com/artworks-BmaRZiirmI5qu44G-0ywKeA-large.jpg,2021-07-26T14:51:24Z,finished,single-track,https://wave.sndcdn.com/t7Nm51aVe0mV_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1090337218,Faith-Filled Living - Tim Douglass,faith-filled-living-tim-douglass,https://soundcloud.com/hillsong-church-london/faith-filled-living-tim-douglass,2021-07-19T16:27:17Z,2021-07-19T16:27:17Z,A Sunday message from Pastor Tim Douglass – we hope you are challenged & inspired!,1953567,1953567,all,Religion & Spirituality,5,TRUE,1,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""tim douglass""",TRUE,1090337218,soundcloud:tracks:1090337218,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1090337218,https://i1.sndcdn.com/artworks-3m2aG0WQdy1wbWkE-bi3azA-large.jpg,2021-07-19T16:27:17Z,finished,single-track,https://wave.sndcdn.com/6OQJbsBWBpx0_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1090329427,What's The Point - Dan Watson,whats-the-point-dan-watson,https://soundcloud.com/hillsong-church-london/whats-the-point-dan-watson,2021-07-19T16:11:18Z,2021-07-19T16:11:19Z,A Sunday message from Dan Watson – we hope you are challenged & inspired!,1379971,1379971,all,Religion & Spirituality,5,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""dan watson""",TRUE,1090329427,soundcloud:tracks:1090329427,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1090329427,https://i1.sndcdn.com/artworks-7mXC5LFegrtkhNPk-EUXzdQ-large.jpg,2021-07-19T16:11:18Z,finished,single-track,https://wave.sndcdn.com/TRzooHiQjom3_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1081817029,A Fruitfulness That Never Falters - Tim Douglass,a-fruitfulness-that-never-falters-tim-douglass,https://soundcloud.com/hillsong-church-london/a-fruitfulness-that-never-falters-tim-douglass,2021-07-05T15:11:00Z,2021-07-05T15:11:01Z,A Sunday message from Pastor Tim Douglass – we hope you are challenged & inspired!,1623484,1623484,all,Religion & Spirituality,5,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""tim douglass""",TRUE,1081817029,soundcloud:tracks:1081817029,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1081817029,https://i1.sndcdn.com/artworks-Ux9ITLCidqpBwQbe-Ld38Zg-large.jpg,2021-07-05T15:11:00Z,finished,single-track,https://wave.sndcdn.com/pVfY08nUw74s_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1077552865,The Good Shepherd - Nicola Douglass,the-good-shepherd-nicola-douglass,https://soundcloud.com/hillsong-church-london/the-good-shepherd-nicola-douglass,2021-06-28T16:47:44Z,2021-06-28T16:47:44Z,A Sunday message from Pastor Nicola Douglass – we hope you are challenged & inspired!,1876793,1876793,all,Religion & Spirituality,3,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""nicola douglass""",TRUE,1077552865,soundcloud:tracks:1077552865,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1077552865,https://i1.sndcdn.com/artworks-4OwTSFwf0rzVxGUz-Injozw-large.jpg,2021-06-28T16:47:44Z,finished,single-track,https://wave.sndcdn.com/11p4fjfOcLnM_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1077550639,Unrelenting Love - Sam Collier,unrelenting-love-sam-collier,https://soundcloud.com/hillsong-church-london/unrelenting-love-sam-collier,2021-06-28T16:42:45Z,2021-10-12T14:24:21Z,A Sunday message from guest Pastor Sam Collier – we hope you are challenged & inspired!,1623171,1623171,all,Religion & Spirituality,4,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""sam collier""",TRUE,1077550639,soundcloud:tracks:1077550639,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1077550639,https://i1.sndcdn.com/artworks-B8qzBko5IGWz62LP-OBIqzg-large.jpg,2021-06-28T16:42:45Z,finished,single-track,https://wave.sndcdn.com/XWAZPMwNFW26_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1077548521,Living Unrestricted In A Restricted World - Tim Douglass,living-unrestricted-in-a-restricted-world-tim-douglass,https://soundcloud.com/hillsong-church-london/living-unrestricted-in-a-restricted-world-tim-douglass,2021-06-28T16:37:37Z,2021-06-29T08:38:24Z,A Sunday message from Pastor Tim Douglass – we hope you are challenged & inspired!,1649267,1649267,all,Religion & Spirituality,5,TRUE,2,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""tim douglass""",TRUE,1077548521,soundcloud:tracks:1077548521,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1077548521,https://i1.sndcdn.com/artworks-oD6wPCwj8yrcvr59-bcgV9g-large.jpg,2021-06-28T16:37:37Z,finished,single-track,https://wave.sndcdn.com/v99ICubXNmTv_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1063736926,Turning Tension Into Triumph - Tim Douglass,turning-tension-into-triumph-tim-douglass,https://soundcloud.com/hillsong-church-london/turning-tension-into-triumph-tim-douglass,2021-06-07T15:54:15Z,2021-06-07T15:54:15Z,A Sunday message from Pastor Tim Douglass – we hope you are challenged & inspired!,1733042,1733042,all,Religion & Spirituality,4,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""tim douglass""",TRUE,1063736926,soundcloud:tracks:1063736926,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1063736926,https://i1.sndcdn.com/artworks-za0OziFTkSL27cug-X2eEIQ-large.jpg,2021-06-07T15:54:15Z,finished,single-track,https://wave.sndcdn.com/zOmERGAgIuKV_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1059658069,A Place Of Prayer - Nicola Douglass,a-place-of-prayer-nicola-douglass,https://soundcloud.com/hillsong-church-london/a-place-of-prayer-nicola-douglass,2021-06-01T11:09:45Z,2021-06-12T18:30:04Z,A Sunday message from Pastor Nicola Douglass – we hope you are challenged & inspired!,1648927,1648927,all,Religion & Spirituality,3,TRUE,1,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""Nicola Douglass""",TRUE,1059658069,soundcloud:tracks:1059658069,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1059658069,https://i1.sndcdn.com/artworks-izBHrWIjetjXmRBz-MviphA-large.jpg,2021-06-01T11:09:45Z,finished,single-track,https://wave.sndcdn.com/QU0v9263kGSF_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1054633270,There Is A Change Coming Part 1 - Tim Douglass,there-is-a-change-coming-tim-douglass,https://soundcloud.com/hillsong-church-london/there-is-a-change-coming-tim-douglass,2021-05-24T15:46:28Z,2021-06-01T11:06:43Z,A Sunday message from Pastor Tim Douglass – we hope you are challenged & inspired!,1439817,1439817,all,Religion & Spirituality,2,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""tim douglass""",TRUE,1054633270,soundcloud:tracks:1054633270,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1054633270,https://i1.sndcdn.com/artworks-5mUrhynlYuOKiUpv-9Nnxtw-large.jpg,2021-05-24T15:46:28Z,finished,single-track,https://wave.sndcdn.com/i53GO8lmAcxn_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
1054631851,The Walk Back Home - Tim Douglass,the-walk-back-home-tim-douglass,https://soundcloud.com/hillsong-church-london/the-walk-back-home-tim-douglass,2021-05-24T15:43:25Z,2021-05-24T15:43:26Z,A Sunday message from Pastor Tim Douglass – we hope you are challenged & inspired!,1194945,1194945,all,Religion & Spirituality,2,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""tim douglass""",TRUE,1054631851,soundcloud:tracks:1054631851,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/1054631851,https://i1.sndcdn.com/artworks-zvgxEkyBmA9x8yts-Vmfcdg-large.jpg,2021-05-24T15:43:25Z,finished,single-track,https://wave.sndcdn.com/aKc6JSTMkrWj_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
